Date,Image Name,Resolution,Size (bytes),Image Path,Brisque_Score,Quality_Assessment
03-05-2023,03-05-2023/100289690_2023-05-02_2.jpg,480 x 640,3583,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100289690_2023-05-02_2.jpg"")",95.53007044683059,Poor quality and clarity
03-05-2023,03-05-2023/100289904_2023-05-02_2.jpg,480 x 640,39780,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100289904_2023-05-02_2.jpg"")",23.988582559141804,Good quality and clarity
03-05-2023,03-05-2023/100292497_2023-05-02_2.jpg,360 x 480,36187,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100292497_2023-05-02_2.jpg"")",31.034617803902364,Poor quality and clarity
03-05-2023,03-05-2023/100292506_2023-05-02_2.jpg,480 x 640,2891,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100292506_2023-05-02_2.jpg"")",112.27515856767312,Poor quality and clarity
03-05-2023,03-05-2023/100292507_2023-05-02_2.jpg,270 x 480,22444,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100292507_2023-05-02_2.jpg"")",22.476608806504686,Good quality and clarity
03-05-2023,03-05-2023/100294139_2023-05-02_2.jpg,480 x 1063,53669,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100294139_2023-05-02_2.jpg"")",37.10478930970575,Poor quality and clarity
03-05-2023,03-05-2023/100294152_2023-05-02_2.jpg,359 x 480,24902,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100294152_2023-05-02_2.jpg"")",22.260474412211323,Good quality and clarity
03-05-2023,03-05-2023/100294154_2023-05-02_2.jpg,480 x 1066,44936,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100294154_2023-05-02_2.jpg"")",38.60315065534857,Poor quality and clarity
03-05-2023,03-05-2023/100295127_2023-05-02_2.jpg,270 x 480,18184,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100295127_2023-05-02_2.jpg"")",23.443530951659767,Good quality and clarity
03-05-2023,03-05-2023/100295632_2023-05-02_2.jpg,480 x 640,56914,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100295632_2023-05-02_2.jpg"")",34.23452915914581,Poor quality and clarity
03-05-2023,03-05-2023/100296961_2023-05-02_2.jpg,480 x 1030,62074,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100296961_2023-05-02_2.jpg"")",20.72373044116634,Good quality and clarity
03-05-2023,03-05-2023/100301499_2023-05-02_2.jpg,480 x 1064,53225,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100301499_2023-05-02_2.jpg"")",11.868987235338949,Good quality and clarity
03-05-2023,03-05-2023/100307913_2023-05-02_2.jpg,480 x 640,24026,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100307913_2023-05-02_2.jpg"")",30.35230202642103,Poor quality and clarity
03-05-2023,03-05-2023/100309932_2023-05-02_2.jpg,360 x 480,12356,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100309932_2023-05-02_2.jpg"")",39.33732519706345,Poor quality and clarity
03-05-2023,03-05-2023/100310126_2023-05-02_2.jpg,480 x 640,45575,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100310126_2023-05-02_2.jpg"")",20.83225624908195,Good quality and clarity
03-05-2023,03-05-2023/100310973_2023-05-02_2.jpg,480 x 851,43223,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100310973_2023-05-02_2.jpg"")",32.401476613632525,Poor quality and clarity
03-05-2023,03-05-2023/100312576_2023-05-02_2.jpg,480 x 640,31773,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100312576_2023-05-02_2.jpg"")",35.65001985314004,Poor quality and clarity
03-05-2023,03-05-2023/100312789_2023-05-02_2.jpg,480 x 640,65807,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100312789_2023-05-02_2.jpg"")",33.817295857898074,Poor quality and clarity
03-05-2023,03-05-2023/100313048_2023-05-02_2.jpg,480 x 640,40167,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100313048_2023-05-02_2.jpg"")",28.025437022213595,Good quality and clarity
03-05-2023,03-05-2023/100313058_2023-05-02_2.jpg,480 x 480,26484,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100313058_2023-05-02_2.jpg"")",19.195092770886248,Good quality and clarity
03-05-2023,03-05-2023/100313972_2023-05-02_2.jpg,360 x 480,21311,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100313972_2023-05-02_2.jpg"")",24.61059324815298,Good quality and clarity
03-05-2023,03-05-2023/100314304_2023-05-02_2.jpg,480 x 1064,39123,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100314304_2023-05-02_2.jpg"")",33.375684026911216,Poor quality and clarity
03-05-2023,03-05-2023/100314336_2023-05-02_2.jpg,480 x 640,40590,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100314336_2023-05-02_2.jpg"")",16.93741455290555,Good quality and clarity
03-05-2023,03-05-2023/100316842_2023-05-02_2.jpg,480 x 853,51449,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100316842_2023-05-02_2.jpg"")",28.63175236820777,Good quality and clarity
03-05-2023,03-05-2023/100317452_2023-05-02_2.jpg,480 x 851,75625,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100317452_2023-05-02_2.jpg"")",22.68104983973521,Good quality and clarity
03-05-2023,03-05-2023/100318449_2023-05-02_2.jpg,480 x 640,47105,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100318449_2023-05-02_2.jpg"")",12.025468742570837,Good quality and clarity
03-05-2023,03-05-2023/100319395_2023-05-02_2.jpg,270 x 480,13886,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100319395_2023-05-02_2.jpg"")",18.872495234965953,Good quality and clarity
03-05-2023,03-05-2023/100319440_2023-05-02_2.jpg,270 x 480,17244,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100319440_2023-05-02_2.jpg"")",19.73441696375548,Good quality and clarity
03-05-2023,03-05-2023/100319751_2023-05-02_2.jpg,359 x 480,23633,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100319751_2023-05-02_2.jpg"")",21.17453343727604,Good quality and clarity
03-05-2023,03-05-2023/100319970_2023-05-02_2.jpg,480 x 640,27149,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100319970_2023-05-02_2.jpg"")",32.89570311337954,Poor quality and clarity
03-05-2023,03-05-2023/100320464_2023-05-02_2.jpg,480 x 1066,5282,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100320464_2023-05-02_2.jpg"")",108.64101585256347,Poor quality and clarity
03-05-2023,03-05-2023/100321587_2023-05-02_2.jpg,480 x 640,43085,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100321587_2023-05-02_2.jpg"")",19.640780245744253,Good quality and clarity
03-05-2023,03-05-2023/100322020_2023-05-02_2.jpg,480 x 639,4347,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100322020_2023-05-02_2.jpg"")",102.32496907208676,Poor quality and clarity
03-05-2023,03-05-2023/100323341_2023-05-02_2.jpg,480 x 853,43610,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100323341_2023-05-02_2.jpg"")",30.728726532838976,Poor quality and clarity
03-05-2023,03-05-2023/100323532_2023-05-02_2.jpg,480 x 640,30158,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100323532_2023-05-02_2.jpg"")",27.314446672888465,Good quality and clarity
03-05-2023,03-05-2023/100323953_2023-05-02_2.jpg,480 x 640,44930,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100323953_2023-05-02_2.jpg"")",27.94585644022547,Good quality and clarity
03-05-2023,03-05-2023/100323963_2023-05-02_2.jpg,480 x 640,34015,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100323963_2023-05-02_2.jpg"")",27.262092883482154,Good quality and clarity
03-05-2023,03-05-2023/100324367_2023-05-02_2.jpg,480 x 640,42722,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100324367_2023-05-02_2.jpg"")",23.32560532733791,Good quality and clarity
03-05-2023,03-05-2023/100327606_2023-05-02_2.jpg,360 x 480,37518,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100327606_2023-05-02_2.jpg"")",24.66627885533032,Good quality and clarity
03-05-2023,03-05-2023/100327854_2023-05-02_2.jpg,359 x 480,1923,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100327854_2023-05-02_2.jpg"")",112.65707913370889,Poor quality and clarity
03-05-2023,03-05-2023/100328189_2023-05-02_2.jpg,480 x 640,34965,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100328189_2023-05-02_2.jpg"")",25.436299904746505,Good quality and clarity
03-05-2023,03-05-2023/100328198_2023-05-02_2.jpg,480 x 640,35507,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100328198_2023-05-02_2.jpg"")",26.41846486027734,Good quality and clarity
03-05-2023,03-05-2023/100328201_2023-05-02_2.jpg,360 x 480,31381,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100328201_2023-05-02_2.jpg"")",21.571903098724732,Good quality and clarity
03-05-2023,03-05-2023/100328811_2023-05-02_2.jpg,360 x 480,39040,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100328811_2023-05-02_2.jpg"")",32.73283291004563,Poor quality and clarity
03-05-2023,03-05-2023/100329185_2023-05-02_2.jpg,480 x 640,51475,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100329185_2023-05-02_2.jpg"")",23.610008289772026,Good quality and clarity
03-05-2023,03-05-2023/100329812_2023-05-02_2.jpg,480 x 640,44018,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100329812_2023-05-02_2.jpg"")",21.687795110436326,Good quality and clarity
03-05-2023,03-05-2023/100331363_2023-05-02_2.jpg,480 x 640,44634,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100331363_2023-05-02_2.jpg"")",14.491706739008663,Good quality and clarity
03-05-2023,03-05-2023/100335371_2023-05-02_2.jpg,221 x 480,16663,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100335371_2023-05-02_2.jpg"")",28.996259136855628,Good quality and clarity
03-05-2023,03-05-2023/100335535_2023-05-02_2.jpg,480 x 640,39252,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100335535_2023-05-02_2.jpg"")",22.977129264030935,Good quality and clarity
03-05-2023,03-05-2023/100335576_2023-05-02_2.jpg,480 x 640,36305,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100335576_2023-05-02_2.jpg"")",12.132518926377742,Good quality and clarity
03-05-2023,03-05-2023/100337995_2023-05-02_2.jpg,480 x 640,55261,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100337995_2023-05-02_2.jpg"")",23.55000600744765,Good quality and clarity
03-05-2023,03-05-2023/100339295_2023-05-02_2.jpg,480 x 640,20576,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100339295_2023-05-02_2.jpg"")",40.12465188855626,Poor quality and clarity
03-05-2023,03-05-2023/100339690_2023-05-02_2.jpg,480 x 640,32312,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100339690_2023-05-02_2.jpg"")",24.549682347819356,Good quality and clarity
03-05-2023,03-05-2023/100339926_2023-05-02_2.jpg,480 x 640,50126,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100339926_2023-05-02_2.jpg"")",19.056387469289888,Good quality and clarity
03-05-2023,03-05-2023/100342236_2023-05-02_2.jpg,480 x 852,44822,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100342236_2023-05-02_2.jpg"")",15.987102606873549,Good quality and clarity
03-05-2023,03-05-2023/100342248_2023-05-02_2.jpg,216 x 480,1738,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100342248_2023-05-02_2.jpg"")",97.45101850956073,Poor quality and clarity
03-05-2023,03-05-2023/100342251_2023-05-02_2.jpg,480 x 1066,69538,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100342251_2023-05-02_2.jpg"")",29.886193779143326,Good quality and clarity
03-05-2023,03-05-2023/100342260_2023-05-02_2.jpg,360 x 480,35766,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100342260_2023-05-02_2.jpg"")",27.324697167540393,Good quality and clarity
03-05-2023,03-05-2023/100342271_2023-05-02_2.jpg,480 x 640,3768,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100342271_2023-05-02_2.jpg"")",105.4029198911957,Poor quality and clarity
03-05-2023,03-05-2023/100342877_2023-05-02_2.jpg,480 x 851,43137,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100342877_2023-05-02_2.jpg"")",22.664232738830805,Good quality and clarity
03-05-2023,03-05-2023/100347194_2023-05-02_2.jpg,480 x 1024,67415,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100347194_2023-05-02_2.jpg"")",19.608504820841375,Good quality and clarity
03-05-2023,03-05-2023/100348864_2023-05-02_2.jpg,359 x 480,18088,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100348864_2023-05-02_2.jpg"")",44.005757916825786,Poor quality and clarity
03-05-2023,03-05-2023/100348866_2023-05-02_2.jpg,480 x 1067,32537,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100348866_2023-05-02_2.jpg"")",50.678580573254834,Poor quality and clarity
03-05-2023,03-05-2023/100348872_2023-05-02_2.jpg,480 x 640,33210,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100348872_2023-05-02_2.jpg"")",22.26095627623917,Good quality and clarity
03-05-2023,03-05-2023/100353544_2023-05-02_2.jpg,480 x 640,44897,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100353544_2023-05-02_2.jpg"")",20.28106325114183,Good quality and clarity
03-05-2023,03-05-2023/100355624_2023-05-02_2.jpg,480 x 640,32413,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100355624_2023-05-02_2.jpg"")",33.36897215548717,Poor quality and clarity
03-05-2023,03-05-2023/100357010_2023-05-02_2.jpg,480 x 640,3271,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100357010_2023-05-02_2.jpg"")",101.76651687540547,Poor quality and clarity
03-05-2023,03-05-2023/100357467_2023-05-02_2.jpg,480 x 360,24503,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100357467_2023-05-02_2.jpg"")",31.16795996709513,Poor quality and clarity
03-05-2023,03-05-2023/100361283_2023-05-02_2.jpg,480 x 640,58915,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100361283_2023-05-02_2.jpg"")",16.949422031645184,Good quality and clarity
03-05-2023,03-05-2023/100361487_2023-05-02_2.jpg,480 x 1039,4139,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100361487_2023-05-02_2.jpg"")",104.36168572615301,Poor quality and clarity
03-05-2023,03-05-2023/100361936_2023-05-02_2.jpg,480 x 640,62221,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100361936_2023-05-02_2.jpg"")",26.317218314396513,Good quality and clarity
03-05-2023,03-05-2023/100362660_2023-05-02_2.jpg,480 x 640,51272,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100362660_2023-05-02_2.jpg"")",57.62412151549083,Poor quality and clarity
03-05-2023,03-05-2023/100362669_2023-05-02_2.jpg,360 x 480,22786,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100362669_2023-05-02_2.jpg"")",20.54872731534735,Good quality and clarity
03-05-2023,03-05-2023/100362941_2023-05-02_2.jpg,360 x 480,21267,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100362941_2023-05-02_2.jpg"")",19.034389402512346,Good quality and clarity
03-05-2023,03-05-2023/100363074_2023-05-02_2.jpg,480 x 851,43043,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100363074_2023-05-02_2.jpg"")",14.051342744910215,Good quality and clarity
03-05-2023,03-05-2023/100364097_2023-05-02_2.jpg,480 x 638,13132,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100364097_2023-05-02_2.jpg"")",58.44305242697928,Poor quality and clarity
03-05-2023,03-05-2023/100365121_2023-05-02_2.jpg,480 x 1062,61056,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100365121_2023-05-02_2.jpg"")",15.704818621643511,Good quality and clarity
03-05-2023,03-05-2023/100366189_2023-05-02_2.jpg,480 x 640,46350,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100366189_2023-05-02_2.jpg"")",21.14872832995158,Good quality and clarity
03-05-2023,03-05-2023/100369271_2023-05-02_2.jpg,480 x 640,5050,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100369271_2023-05-02_2.jpg"")",110.62530203126605,Poor quality and clarity
03-05-2023,03-05-2023/100370500_2023-05-02_2.jpg,480 x 640,51237,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100370500_2023-05-02_2.jpg"")",23.34895355098567,Good quality and clarity
03-05-2023,03-05-2023/100371306_2023-05-02_2.jpg,360 x 480,37194,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/03-05-2023/100371306_2023-05-02_2.jpg"")",29.616142833215434,Good quality and clarity
